name,address,network,protocol,token_name,token_symbol,token_address,tvl_usd,locked_usd,liquid_usd,number_of_holders,apy_1day,apy_7day,apy_30day,vault_score,vault_tvl_score,protocol_tvl_score,holder_score,network_score,asset_score
Yearn-Ajna Pool csETH/WETH Vault,0x5ff1bA7273968c4a166CA99D79DF9F9ad712091b,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool csETH/WETH Vault-compounder,0x4e7Aa7085ef4651eE2270859C1702Fbe5A7Cf847,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool dETH/WETH Vault,0x9C3a4C14a249504b4CDCf5c27867Be790C92BB05,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool dETH/WETH Vault-compounder,0xb5ff5Da1ca2Ac2abd9dFABEe3b105CCe5A1eB057,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool ezETH/WETH Vault,0xF543Fb92a316885f345319257efb3b444Dcb5284,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool ezETH/WETH Vault-compounder,0x3bc9731dE20aa4fA7D6eb6bB84b359bE3F28D230,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool mevETH/WETH Vault,0x5b88a0DDf1Ca18E50E7A7Cd86EEe441ae7d51eB5,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool mevETH/WETH Vault-compounder,0xA87958C4E0CFae74b6f7a158Ab639359cDf989bE,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool mpETH/WETH Vault,0xE7E1043eA932DBAA7De79450824a92f40481c82b,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool mpETH/WETH Vault-compounder,0x29A7aDB4c69f697b6d9F04114175ae9989884926,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool uniETH/WETH Vault,0x2c517bF1Db472ab1D65f0d776b7D947986C76ECf,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool uniETH/WETH Vault-compounder,0xD1b0B6a1093A097227dc117C87AE3a72D9bd7Cf2,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool wstETH/WETH Vault,0x91603C7fb539f2DA2da93Ba6Bec696A47e46bBA2,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2019,0,2019,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool wstETH/WETH Vault-compounder,0x14187E8D5Eb2Ee9FE74c8771d819186975B75708,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool xETH/WETH Vault,0xFf8b9980fdA386cafAAFaB472963C4Cb5fb8C412,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3,0,3,2,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna Pool xETH/WETH Vault-compounder,0xCF7B325aEdDcb3DFDfa752e277c8e437Dd542828,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0,0,1,0,0,0,56.8226548616436,0,79.556637154109,0,100,100
Yearn-Ajna USDC Vault ,0xF54a15F6da443041Bb075959EA66EE47655DDFcA,polygon,yearn,USD Coin (PoS),USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,3410,3410,0,38,0,0,0,60.57410005672575,62.6746669080785,79.556637154109,28.943412089776327,20,75
Yearn-Ajna WETH Vault,0x503e0BaB6acDAE73eA7fb7cf6Ae5792014dbe935,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,119421,119421,0,27,0,0,0,74.42682829794467,69.56397300569719,79.556637154109,24.60919223441081,100,100
Yearn Compound V3 USDC Lender,0x7eE351aA702C8fC735D77Fb229b7676AC15D7c79,mainnet,yearn,USD Coin,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,145339,145339,0,8,5562,243,470,65.83424021193247,60.682926751444384,79.556637154109,0,100,75
Yearn DAI to yvUSDS Farmer,0x6acEDA98725505737c0F00a3dA0d047304052948,mainnet,yearn,Dai Stablecoin,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,1995933,1995933,0,7,550,568,519,66.69151295911297,64.96929048734687,79.556637154109,0,100,75
Yearn Morpho USDC Vault,0xe7383FE1c0c2D26D3eD90049552a9822067ec333,mainnet,yearn,USD Coin,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,511,511,0,1,0,0,0,53.6976548616436,0,79.556637154109,0,100,75
Yearn Morpho Vault 1,0xef417a2512C5a41f69AE4e021648b69a7CdE5D03,base,morpho,USD Coin,USDC,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,1306,1306,0,,992,830,830,46.64074463884186,0,86.91436159710464,0,20,75
Yearn-Silo USDC.e Vault,0x2e48847FE29C3883c98125Cb2C44244d6602d549,arbitrum,yearn,USD Coin (Arb1),USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,1500,1500,0,2,0,0,0,48.6976548616436,0,79.556637154109,0,60,75
Yearn Stargate USDT Staker,0x5108DB0852C0CAA2Df797DcF31f8A73bFb335452,arbitrum,yearn,Tether USD,USDT,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,3,3,0,6,3,5,5,52.090980850693796,48.21662994525098,79.556637154109,0,60,25
Yearn Sturdy Swell Compounder,0x5f76526390d9cd9944d65C605C5006480FA1bFcB,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,7646,7646,0,3,0,0,0,66.78510361357478,49.812243759655864,79.556637154109,0,100,100
Yearn st-yETH,0x583019fF0f430721aDa9cfb4fac8F06cA104d0B4,mainnet,yeth,Yearn Ether,yETH,0x1BED97CBC3c24A4fb5C069C6E311a967386131f7,5394188,0,5397582,144,374,252,347,64.66286867719242,76.30249806698454,76.30249806698454,42.54246558001125,100,0
Yearn USDC.e,0xDa3b69a45797DCA697Ff5bB2c10682f14373c063,arbitrum,yearn,USD Coin (Arb1),USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,663,663,0,24,242,191,142,64.62118457633107,62.425578672035265,79.556637154109,22.922759868536083,60,75
Yearn USDC.e-2,0x9FA306b1F4a6a83FEC98d8eBbaBEDfF78C407f6B,arbitrum,yearn,USD Coin (Arb1),USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,287128,283629,3499,167,395,413,605,68.291548943949,65.03068945033736,79.556637154109,43.91837461491953,60,75
Yearn USDC.e CompoundV3 Lender,0x1bd173F9a1186A1AbE680071E0F57d4D83c18430,arbitrum,yearn,USD Coin (Arb1),USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,1414,1414,0,13,262,262,256,62.35148294103675,61.11225939655375,79.556637154109,9.542508000549317,60,75
Yearn USDC to yvUSDS Farmer,0x602DA189F5aDa033E9aC7096Fc39C7F44a77e942,mainnet,yearn,USD Coin,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3229253,3229253,0,7,565,534,437,66.85195988520425,65.77152511780325,79.556637154109,0,100,75
Yearn USDS,0x182863131F9a4630fF9E27830d945B1413e347E8,mainnet,yearn,USDS Stablecoin,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,9188758,9188758,0,80,472,523,532,63.89862971965941,70.20316323214419,79.556637154109,36.90228141057981,100,0
Yearn v2 DAI,0xdA816459F1AB5631232FE5e97a05BBBb94970c95,mainnet,yearn,Dai Stablecoin,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,15187220,15187220,0,966,0,394,455,80.96700507607964,80.19007449335083,85.28134704114629,59.60967573967308,100,75
Yearn v2 DAI,0x65343F414FFD6c97b0f6add33d16F6845Ac22BAc,optimism,yearn,Dai Stablecoin,DAI,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,25193,25162,31,606,247238,264533,303999,59.31334993106481,0,85.28134704114629,55.50540743070864,60,75
Yearn v2 LUSD,0x378cb52b00F9D0921cb46dFc099CFf73b42419dC,mainnet,yearn,LUSD Stablecoin,LUSD,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,27296,27242,54,42,0,341,362,76.85474267012192,66.13357343866609,85.28134704114629,30.103261106201213,100,100
Yearn v2 USDC,0xa354F35829Ae975e850e23e9615b11Da1B3dC4DE,mainnet,yearn,USD Coin,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9527786,9487342,40444,1198,476,383,342,81.02486451231377,79.06398115194686,85.28134704114629,61.49686310310582,100,75
Yearn v2 USDC,0xaD17A225074191d5c8a37B50FdA1AE278a2EE6A2,optimism,yearn,USD Coin,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,44844,44767,77,1194,26914,28808,33457,60.20767402897191,0,85.28134704114629,61.467568083422606,60,75
Yearn v2 USDT,0x3B27F92C0e212C671EA351827EDF93DB27cc0c65,mainnet,yearn,Tether USD,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,5370055,5365243,4812,186,144,481,331,71.83560069531539,76.80732673633062,85.28134704114629,44.910643543938335,100,25
Yearn v2 USDT,0xFaee21D0f0Af88EE72BB6d68E54a90E6EC2616de,optimism,yearn,Tether USD,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,17550,17519,31,565,430315,460626,529122,52.970489294430685,0,85.28134704114629,54.886336519814435,60,25
Yearn v2 WBTC,0xA696a63cc78DfFa1a63E9E50587C197387FF6C7E,mainnet,yearn,Wrapped BTC,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,4242627,442879,3799748,112,0,0,0,70.50928981614715,73.72949065629284,85.28134704114629,40.172352456200365,100,25
Yearn v2 WETH,0xa258C4606Ca8206D8aA700cE2143D7db854D168c,mainnet,yearn,Wrapped Ether,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,31440699,31423144,17555,4824,264,297,250,86.93046731094793,83.85157127009889,85.28134704114629,73.65076160313093,100,100
Yearn v2 WETH,0x5B977577Eb8a480f63e11FC615D6753adB8652Ae,optimism,yearn,Wrapped Ether,WETH,0x4200000000000000000000000000000000000006,186366,186176,190,5640,1643,1715,2095,65.36416175611083,0,85.28134704114629,75.01081959768214,60,100
Yearn v3 Aave USDC.e,0xdB92B89Ca415c0dab40Dc96E99Fc411C08F20780,polygon,yearn,USD Coin (PoS),USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,321529,321529,0,9,277,271,299,57.44236910935189,68.72357123854145,79.556637154109,0,20,75
Yearn v3 AaveV3 WETH Lender,0xBEDA9A5300393e00229dc15cC54D5185E7646c56,polygon,yearn,Wrapped Ether,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,344,344,0,7,72,2259,78,60.029520739691414,66.03432939023908,79.556637154109,0,20,100
Yearn v3 Aave v3 WMATIC,0x12c3Ad898e8eB1C0ec0Bb74f9748F36C46593F68,polygon,yearn,Wrapped Polygon Ecosystem Token,WPOL,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,44005,44005,0,13,116,117,108,48.76808908309832,65.07029010686162,79.556637154109,9.542508000549317,20,0
Yearn v3 Compound USDC.e,0xb1403908F772E4374BB151F7C67E88761a0Eb4f1,polygon,yearn,USD Coin (PoS),USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,270073,270073,0,15,404,418,450,59.40879122197164,68.07104064510742,79.556637154109,13.979521542043722,20,75
Yearn v3 Compound WETH,0x5136c2F7aB13E202eD42bc1AE82Dd63475919653,polygon,yearn,Wrapped Ether,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,7,1,6,4,0,0,0,57.03841242927845,51.07878783817425,79.556637154109,0,20,100
Yearn v3 CompV3 WMATIC,0x2a42A69F48EfffDF2d4Fb079Af60D98D3e34D49C,polygon,yearn,Wrapped Polygon Ecosystem Token,WPOL,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,27957,26996,961,8,0,0,0,46.56518804192067,61.212665901385364,79.556637154109,0,20,0
Yearn v3 DAI-A,0x90b2f54C6aDDAD41b8f6c4fCCd555197BC0F773B,polygon,yearn,(PoS) Dai Stablecoin,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,474123,473823,300,150,407,452,438,54.72471931135483,69.81812202469115,79.556637154109,42.922933631820044,20,0
yearn-V3-LST-WSTETH,0x7486325A843590b84c98563c6962C58655569EcA,polygon,yearn,Wrapped Ether,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3747,3747,0,7,-1195,-162,260,57.516873427997844,53.47109283177123,79.556637154109,0,20,100
Yearn v3 Staked MATIC Accumulator,0x6Ed737EF2Ef74e04005dC9810366De5ad38Cf7D6,polygon,yearn,Wrapped Polygon Ecosystem Token,WPOL,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,13,13,0,10,0,0,0,45.29742254734452,54.87383842850459,79.556637154109,0,20,0
yearn-V3-Stargate-DAI,0x06eD7C67755344548FAFe1822bEE365C4208a57F,polygon,yearn,(PoS) Dai Stablecoin,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,5086,5086,0,7,0,0,1,45.92409719774371,58.00721168050055,79.556637154109,0,20,0
yearn-V3-Stargate-USDC,0x8BBa7AFd0f9B1b664C161EC31d812a8Ec15f7e1a,polygon,yearn,USD Coin (PoS),USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,30,30,0,6,0,0,0,55.26449496241513,57.83420050385763,79.556637154109,0,20,75
yearn-V3-Stargate-USDT,0x2c5d0c3DB75D2f8A4957c74BE09194a9271Cf28D,polygon,yearn,(PoS) Tether USD,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,73,73,0,6,1,1,0,45.93586991286356,58.0660752560998,79.556637154109,0,20,0
yearn-V3-Stargate-USDT,0x1b9d41757f410Bd60b853a0A52c1C323f5d5cD74,arbitrum,yearn,Tether USD,USDT,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,0,0,0,,0,0,0,42.4476548616436,0,79.556637154109,0,60,25
Yearn v3 USDC.e-A,0xA013Fbd4b711f9ded6fB09C1c0d358E2FbC2EAA0,polygon,yearn,USD Coin (PoS),USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,578750,578750,0,277,315,338,351,65.06233104842399,70.42539578450928,79.556637154109,48.53064686585686,20,75
Yearn v3 USDT-A,0xBb287E6017d3DEb0e2E65061e8684eab21060123,polygon,yearn,(PoS) Tether USD,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,463373,463147,226,586,252,336,413,56.732406019589526,70.64205879332454,79.556637154109,55.208929328540094,20,0
Yearn v3 WETH-A,0x305F25377d0a39091e99B975558b1bdfC3975654,polygon,yearn,Wrapped Ether,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,38787,38787,0,60,1,49,59,65.26836526708644,66.74378054821848,79.556637154109,33.97969530532769,20,100
Yearn v3 WMATIC-A,0x28F53bA70E5c8ce8D03b1FaD41E9dF11Bb646c36,polygon,yearn,Wrapped Polygon Ecosystem Token,WPOL,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,27460,20678,6782,108,81,85,86,53.465786798927994,65.847009049548,79.556637154109,39.82486751583193,20,0
Yearn yPT-aUSDC Yearn Auto-Rolling Pendle PT,0x2B0B6376083c6E1F376C7439F328436A673F333c,arbitrum,yearn,USD Coin,USDC,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,205,74,131,8,0,0,0,57.656743279442196,44.795442088993,79.556637154109,0,60,75
Yearn yPT-ezETH Yearn Auto-Rolling Pendle PT,0x0F2ae7531A83982F15ff1D26B165E2bF3D7566da,arbitrum,yearn,Renzo Restaked ETH,ezETH,0x2416092f143378750bb29b79eD961ab195CcEea5,9443,0,9443,86,0,0,0,58.14344239010644,65.89148864584261,79.556637154109,37.61659866196215,60,0
Yearn yPT-ezETH Yearn Auto-Rolling Pendle PT,0xE403bbF2262643c2e996E7469be736E211D5B272,mainnet,yearn,Renzo Restaked ETH,ezETH,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,37,37,0,2,0,0,0,51.106263393993444,33.918042661749226,79.556637154109,0,100,0
Yearn yPT-LBTC Yearn Auto-Rolling Pendle PT,0x57a8b4061AA598d2Bb5f70C5F931a75C9F511fc8,mainnet,yearn,Lombard Staked Bitcoin,LBTC,0x8236a87084f8B84306f72007F36F2618A5634494,72397,71360,1037,12,3434,583,1068,56.511686749121154,56.42967027145757,79.556637154109,6.020652221240242,100,0
Yearn yPT-rETH Yearn Auto-Rolling Pendle PT,0xC40DA6a01Ac36F39736731ee50fb3b1B8204e2D3,arbitrum,yearn,Rocket Pool ETH,rETH,0xEC70Dcb4A1EFa46b8F2D97C310C9c4790ba5ffA8,0,0,0,3,0,0,0,48.19633420555354,44.368396719549715,79.556637154109,0,60,0
Yearn yPT-rsETH Yearn Auto-Rolling Pendle PT,0x1Dd930ADD968ff5913C3627dAA1e6e6FCC9dc544,arbitrum,yearn,KelpDao Restaked ETH,rsETH,0x4186BFC76E2E237523CBC30FD220FE055156b41F,37259,37259,0,78,0,0,0,58.06549358881386,66.22632112818285,79.556637154109,36.650496676891294,60,0
Yearn yPT-sUSDe Yearn Auto-Rolling Pendle PT,0x57fC2D9809F777Cd5c8C433442264B6E8bE7Fce4,mainnet,yearn,Staked USDe,sUSDe,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,1935,0,1935,8,0,0,0,54.40987472511523,50.43609931735814,79.556637154109,0,100,0
Yearn yPT-USDe Yearn Auto-Rolling Pendle PT,0x34a2b066AF16409648eF15d239E656edB8790ca0,arbitrum,yearn,USDe,USDe,0x5d3a1Ff2b6BAb83b63cd9AD0787074081a52ef34,70393,0,70393,150,0,0,0,58.90443671733311,65.71670905458257,79.556637154109,42.922933631820044,60,0
Yearn yPT-weETH Yearn Auto-Rolling Pendle PT,0x044E75fCbF7BD3f8f4577FF317554e9c0037F145,arbitrum,yearn,Wrapped eETH,weETH,0x35751007a407ca6FEFfE80b3cB397736D2cf4dbe,101238,101238,0,137,0,0,119,59.09630071578841,67.3108992835022,79.556637154109,42.076439982962505,60,0
Yearn yPT-wstETH Yearn Auto-Rolling Pendle PT,0x08e3D13d50310aFbeA2da20A3DBD92aAcFc503Ac,arbitrum,yearn,Wrapped liquid staked Ether 2.0,wstETH,0x5979D7b546E38E414F7E9822514be443A4800529,0,0,0,1,0,0,0,46.54840181483477,36.12873476595583,79.556637154109,0,60,0
Yearn yvYearn-Ajna DAI Harvester,0x082a5743aAdf3d0Daf750EeF24652b36a68B1e9C,mainnet,yearn,Yearn-Ajna DAI Vault,yvAjnaDAI,0xe24BA27551aBE96Ca401D39761cA2319Ea14e3CB,257738,252955,4783,31,0,0,0,60.286868542357674,59.987606667686485,79.556637154109,26.44461564784516,100,0
yPT-agETH,0x10f026DC6f085fDA660b9b6d0BB728D14120E0C4,mainnet,yearn,Kelp Gain,agETH,0xe1B4d34E8754600962Cd944B535180Bd758E6c2e,98351,98351,0,3,0,0,561,44.3226548616436,0,79.556637154109,0,100,0
yPT-agETH (auto-rolling Pendle PT),0x5b4f1009c456271407E5dE95909979d52Aea5557,mainnet,yearn,Kelp Gain,agETH,0xe1B4d34E8754600962Cd944B535180Bd758E6c2e,56,0,56,1,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-agETH (auto-rolling Pendle PT),0xDDa02A2FA0bb0ee45Ba9179a3fd7e65E5D3B2C90,mainnet,yearn,Kelp Gain,agETH,0xe1B4d34E8754600962Cd944B535180Bd758E6c2e,98041,98041,0,8,0,0,307,56.33991024959009,60.08627693973245,79.556637154109,0,100,0
yPT-aUSDC (auto-rolling Pendle PT),0xDF9640332bcfd3b16Cb80C1287Ed04B875D9A384,arbitrum,yearn,USD Coin,USDC,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,74,0,74,3,0,0,0,48.6976548616436,0,79.556637154109,0,60,75
yPT-ENA (auto-rolling Pendle PT),0x2F2BBc50DB252eeADD2c9B9197beb6e5Aef87e48,mainnet,yearn,ENA,ENA,0x57e114B691Db790C35207b2e685D4A43181e6061,7822,7822,0,13,0,0,0,57.059515889384556,56.527424138292794,79.556637154109,9.542508000549317,100,0
yPT-ENA (auto-rolling Pendle PT),0xd5d388D8331fCbD4Af0DFAE9Be14C2c34897Cf24,mainnet,yearn,ENA,ENA,0x57e114B691Db790C35207b2e685D4A43181e6061,7867,0,7867,2,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-ezETH (auto-rolling Pendle PT),0x2b56A707793Ada3FbBE78672c1891F18C4bE8964,mainnet,yearn,Renzo Restaked ETH,ezETH,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,37,0,37,1,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-ezETH (auto-rolling Pendle PT),0x48Bf6f6F1cccBf22D3DCB7cDA68Fa14ba55b78f2,arbitrum,yearn,Renzo Restaked ETH,ezETH,0x2416092f143378750bb29b79eD961ab195CcEea5,302,0,302,1,0,0,0,39.3226548616436,0,79.556637154109,0,60,0
yPT-gDAI (auto-rolling Pendle PT),0xF1fD82C38F1cA1B256F54302FbAcC2448e5da143,arbitrum,yearn,Gains Network DAI,gDAI,0xd85E038593d7A098614721EaE955EC2022B9B91B,13,0,13,3,0,0,0,39.3226548616436,0,79.556637154109,0,60,0
yPT-LBTC,0xEA08F4cA472ADe8F59dF8D669aDBA5daD8173826,mainnet,yearn,Lombard Staked Bitcoin,LBTC,0x8236a87084f8B84306f72007F36F2618A5634494,71404,0,71404,3,0,246,1026,44.3226548616436,0,79.556637154109,0,100,0
yPT-LBTC (auto-rolling Pendle PT),0xb9261fad596C7AE8631c5DE57d51646AA627552A,mainnet,yearn,Lombard Staked Bitcoin,LBTC,0x8236a87084f8B84306f72007F36F2618A5634494,17,0,17,1,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-pufETH (auto-rolling Pendle PT),0x6d029f15102725FC0E9fEB4995c7762fe2430b5D,mainnet,yearn,pufETH,pufETH,0xD9A442856C234a39a81a089C06451EBAa4306a72,40,0,40,1,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-pufETH (auto-rolling Pendle PT),0x66017371c032Cd5a67Fec6913A9e37d5bd1C690c,mainnet,yearn,pufETH,pufETH,0xD9A442856C234a39a81a089C06451EBAa4306a72,40,40,0,5,0,0,0,52.73809918491975,42.07722161638074,79.556637154109,0,100,0
yPT-rsETH (auto-rolling Pendle PT),0x62a6d4B860f43D1e52529e21C9C74dDfeAaFC168,arbitrum,yearn,KelpDao Restaked ETH,rsETH,0x4186BFC76E2E237523CBC30FD220FE055156b41F,37564,37564,0,2,0,0,0,39.3226548616436,0,79.556637154109,0,60,0
yPT-rswETH (auto-rolling Pendle PT),0xf1ce36c9C0dB95A052Eb4b075BC334e1f5a21Ef0,mainnet,yearn,rswETH,rswETH,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,10,1,9,5,0,0,0,53.2245749609681,44.50960049662248,79.556637154109,0,100,0
yPT-rswETH-L2 (auto-rolling Pendle PT),0xdc0B53cC326B692a4D89e5F4CadC29a6B7265749,mainnet,yearn,rswETH,rswETH,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,2757,2757,0,3,0,0,0,54.61467172346115,51.46008430908775,79.556637154109,0,100,0
yPT-rswETH-L2 (auto-rolling Pendle PT),0x1D06Ce81d7c4a42e60040C5664595fB6B87D86b5,mainnet,yearn,rswETH,rswETH,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,2759,0,2759,3,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-sDAI (auto-rolling Pendle PT),0x73dEb43C657119e33da84B5A0E01b2B0B4df6ecE,mainnet,yearn,Dai Stablecoin,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,99,99,0,1,0,0,0,53.6976548616436,0,79.556637154109,0,100,75
yPT-sDAI (auto-rolling Pendle PT),0xCa36627878621FF63239E9819e357E41666317b6,mainnet,yearn,Savings Dai,sDAI,0x83F20F44975D03b1b09e64809B757c47f942BEeA,11712,0,11712,4,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-swETH (auto-rolling Pendle PT),0x8294BbA6671d4094A7C0e9c98E615FBC11f96388,mainnet,yearn,swETH,swETH,0xf951E335afb289353dc249e82926178EaC7DEd78,0,0,0,1,0,0,0,52.87656281073251,42.76953974544453,79.556637154109,0,100,0
yPT-swETH (auto-rolling Pendle PT),0x5C75263c5390798082cFc389ad38B12196C1C256,mainnet,yearn,swETH,swETH,0xf951E335afb289353dc249e82926178EaC7DEd78,0,0,0,1,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
yPT-USDe (auto-rolling Pendle PT),0x445300a0B0FCde8081F311c2991dE613299DF4D7,arbitrum,yearn,USDe,USDe,0x5d3a1Ff2b6BAb83b63cd9AD0787074081a52ef34,380,0,380,1,0,0,0,39.3226548616436,0,79.556637154109,0,60,0
yPT-USDe (auto-rolling Pendle PT),0xaa4342C2693Ab5DE6D3663FE87d9a92Cf18CB9b6,arbitrum,yearn,USDe,USDe,0x5d3a1Ff2b6BAb83b63cd9AD0787074081a52ef34,706,0,706,1,0,0,0,39.3226548616436,0,79.556637154109,0,60,0
yPT-USDe (auto-rolling Pendle PT),0x9C0A49b11389FA5AdC6304dc694AB115B33F7bA7,mainnet,yearn,USDe,USDe,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,27,27,0,3,0,0,0,44.3226548616436,0,79.556637154109,0,100,0
